Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!	20196
Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!	18658
Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!	16706
Happy Birthday @EricTrump! https://t.co/bJaEY7qFSn	7805
Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!	22769
I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.	26410
Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse  a friend. Will go this AM.	6560
being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares  he supported Kasich &amp; Hillary	8982
Wow  the ratings are in and Arnold Schwarzenegger got "swamped" (or destroyed) by comparison to the ratings machine  DJT. So much for....	9483
Hopefully  all supporters  and those who want to MAKE AMERICA GREAT AGAIN  will go to D.C. on January 20th. It will be a GREAT SHOW!	14626
and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE	8367
Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......	10701
The dishonest media does not report that any money spent on building the Great Wall (for sake of speed)  will be paid back by Mexico later!	19475
So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?	21124
The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......	19095
How did NBC get "an exclusive look into the top secret report he (Obama) was presented?" Who gave them this report and why? Politics!	21017
Toyota Motor said will build a new plant in Baja  Mexico  to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.	33077
to make up their own minds as to the truth. The media lies to make it look like I am against "Intelligence" when in fact I am a big fan!	15620
The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states  it is for the people....	16623
...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!	16862
...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning."Keep you doctor  keep your plan!" It is....	12480
The Democrats  lead by head clown Chuck Schumer  know how bad ObamaCare is and what a mess they are in. Instead of working to fix it  they..	13328
Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the "Movement"	17428
massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!	13822
like the 116% hike in Arizona. Also  deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...	11406
Republicans must be careful in that the Dems own the failed ObamaCare disaster  with its poor coverage and massive premium increases......	11330
things they did and said (like giving the questions to the debate to H). A total double standard! Media  as usual  gave them a pass.	10960
Somebody hacked the DNC but why did they not have "hacking defense" like the RNC has and why have they not responded to the terrible......	10467
Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow	20028
Julian Assange said "a 14 year old could have hacked Podesta" - why was DNC so careless? Also said Russians did not give him the info!	18496
The "Intelligence" briefing on so-called "Russian hacking" was delayed until Friday  perhaps more time needed to build a case. Very strange!	24060
I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.	14972
"Trump is already delivering the jobs he promised America" https://t.co/11spTMa6Tm	14299
There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.	21006
Instead of driving jobs and wealth away  AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION. https://t.co/siXrptsOrt	12925
"@DanScavino: Ford to scrap Mexico plant  invest in Michigan due to Trump policies" https://t.co/137nUo03Gl	15943
........may be  their number one act and priority. Focus on tax reform  healthcare and so many other things of far greater importance! #DTS	9739
With all that Congress has to work on  do they really have to make the weakening of the Independent Ethics Watchdog  as unfair as it	11095
The Democrat Governor.of Minnesota said "The Affordable Care Act (ObamaCare) is no longer affordable!" - And  it is lousy healthcare.	12838
People must remember that ObamaCare just doesn't work  and it is not affordable - 116% increases (Arizona). Bill Clinton called it "CRAZY"	14727
General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!	19284
China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade  but won't help with North Korea. Nice!	17877
North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!	26748
I thought and felt I would win big  easily over the fabled 270 (306). When they cancelled fireworks  they knew  and so did I.	13750
Various media outlets and pundits say that I thought I was going to lose the election. Wrong  it all came together in the last week and.....	9239
@CNN just released a book called "Unprecedented" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!	3988
Chicago murder rate is record setting - 4 331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!	17736
Well  the New Year begins. We will  together  MAKE AMERICA GREAT AGAIN!	30036
RT @DonaldJTrumpJr: Happy new year everyone. #newyear #family #vacation #familytime https://t.co/u9fJIKNoZq	6896
RT @realDonaldTrump: Happy Birthday @DonaldJTrumpJr! https://t.co/uRxyCD3hBz	9546
Happy Birthday @DonaldJTrumpJr! https://t.co/uRxyCD3hBz	9546
Happy New Year to all  including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!	143648
Russians are playing @CNN and @NBCNews for such fools - funny to watch  they don't have a clue! @FoxNews totally gets it!	23372
Great move on delay (by V. Putin) - I always knew he was very smart!	32913
My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy	11369
'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ	13973
not anymore. The beginning of the end was the horrible Iran deal  and now this (U.N.)! Stay strong Israel  January 20th is fast approaching!	34828
We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S.  but.......	30429
Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!	32027
The U.S. Consumer Confidence Index for December surged nearly four points to 113.7  THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!	19318
President Obama campaigned hard (and personally) in the very important swing states  and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!	23385
The DJT Foundation  unlike most foundations  never paid fees  rent  salaries or any expenses. 100% of money goes to wonderful charities!	15325
I gave millions of dollars to DJT Foundation  raised or recieved millions more  ALL of which is given to charity  and media won't report!	17528
The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!	30390
The United Nations has such great potential but right now it is just a club for people to get together  talk and have a good time. So sad!	22155
President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving  ISIS  OCare  etc.	22422
Merry Christmas and a very  very  very   very Happy New Year to everyone!	50855
#MerryChristmas https://t.co/5GgDmJrGMS	43078
Happy #Hanukkah https://t.co/UvZwtykV1E	22286
The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad  but we will get it done anyway!	19970
.@NBCNews purposely left out this part of my nuclear qoute: "until such time as the world comes to its senses regarding nukes."  Dishonest!	16796
Vladimir Putin said today about Hillary and Dems: "In my opinion  it is humiliating. One must be able to lose with dignity."  So true!	32110
slaughter you. This is a purely religious threat  which turned into reality. Such hatred! When will the U.S.  and all countries  fight back?	18189
The terrorist who killed so many people in Germany said just before crime  "by God's will we will slaughter you pigs  I swear  we will......	19017
As to the U.N.  things will be different after Jan. 20th.	34263
my presidency. Isn't this a ridiculous shame? He loves these kids  has raised millions of dollars for them  and now must stop. Wrong answer!	14687
My wonderful son  Eric  will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...	15641
The so-called "A" list celebrities are all wanting tixs to the inauguration  but look what they did for Hillary  NOTHING. I want the PEOPLE!	31627
Based on the tremendous cost and cost overruns of the Lockheed Martin F-35  I have asked Boeing to price-out a comparable F-18 Super Hornet!	15063
The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes	21420
Someone incorrectly stated that the phrase "DRAIN THE SWAMP" was no longer being used by me. Actually  we will always be trying to DTS.	19623
The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1	10441
I met some really great Air Force GENERALS and Navy ADMIRALS today  talking about airplane capability and pricing. Very impressive people!	13181
I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!	20578
I would have done even better in the election  if that is possible  if the winner was based on popular vote - but would campaign differently	12146
Campaigning to win the Electoral College is much more difficult &amp; sophisticated than the popular vote. Hillary focused on the wrong states!	16186
Yes  it is true - Carlos Slim  the great businessman from Mexico  called me about getting together for a meeting. We met  HE IS A GREAT GUY!	15764
especially how to get people  even with an unlimited budget  out to vote in the vital swing states ( and more). They focused on wrong states	9005
Bill Clinton stated that I called him after the election. Wrong  he called me (with a very nice congratulations). He "doesn't know much" ...	18959
"@mike_pence: Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!"	15554
"@Franklin_Graham: Congratulations to President-elect @realDonaldTrump--the electoral votes are in and it's official." Thank you Franklin!	10502
We did it! Thank you to all of my great supporters  we just officially won the election (despite all of the distorted and inaccurate media).	59994
Today there were terror attacks in Turkey  Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!	39884
If my many supporters acted and threatened people like those who lost the election are doing  they would be scorned &amp; called terrible names!	36798
We should tell China that we don't want the drone they stole back.- let them keep it!	18129
China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.	19569
Mobile  Alabama today at 3:00 P.M. Last rally of the year - "THANK YOU ALABAMA AND THE SOUTH" Biggest of all crowds expected  see you there!	8245
"@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain"  Thank you!	7117
Last night in Orlando  Florida  was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!	6431
Well  we all did it  together! I hope the "MOVEMENT" fans will go to D.C. on Jan 20th for the swearing in. Let's set the all time record!	18263
Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?	33916
Join me in Mobile  Alabama on Sat. at 3pm! #ThankYouTour2016  Tickets: https://t.co/GGgbjl8Zo6 https://t.co/opKrWO4k0C	5575
If Russia  or some other entity  was hacking  why did the White House wait so long to act? Why did they only complain after Hillary lost?	41110
The media tries so hard to make my move to the White House  as it pertains to my business  so complex - when actually it isn't!	13886
Thank you to Time Magazine and Financial Times for naming me "Person of the Year" - a great honor!	10801
Has anyone looked at the really poor numbers of @VanityFair Magazine. Way down  big trouble  dead! Graydon Carter  no talent  will be out!	8958
.@BillGates and @JimBrownNFL32 in my Trump Tower office yesterday- two great guys! https://t.co/4PjSOEU5y9	14193
The thing I like best about Rex Tillerson is that he has vast experience at dealing successfully with all types of foreign governments.	14738
Wisconsin and Pennsylvania have just certified my wins in those states. I actually picked up additional votes!	18427
I have chosen one of the truly great business leaders of the world  Rex Tillerson  Chairman and CEO of ExxonMobil  to be Secretary of State.	23359
I will hold a press conference in the near future to discuss the business  Cabinet picks and all other topics of interest. Busy times!	10511
Presidency. Two of my children  Don and Eric  plus executives  will manage them. No new deals will be done during my term(s) in office.	9752
Even though I am not mandated by law to do so  I will be leaving my busineses before January 20th so that I can focus full time on the......	12178
I will be making my announcement on the next Secretary of State tomorrow morning.	16833
The final Wisconsin vote is in and guess what - we just picked up an additional 131 votes. The Dems and Green Party can now rest. Scam!	29931
The F-35 program and cost is out of control. Billions of dollars can and will be saved on military (and other) purchases after January 20th.	16442
Unless you catch "hackers" in the act  it is very hard to determine who was doing the hacking. Why wasn't this brought up before election?	15921
Can you imagine if the election results were the opposite and WE tried to play the Russia/CIA card. It would be called conspiracy theory!	34592
Just watched @NBCNightlyNews - So biased  inaccurate and bad  point after point. Just can't get much worse  although @CNN is right up there!	20106
Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!	5418
Whether I choose him or not for "State"- Rex Tillerson  the Chairman &amp; CEO of ExxonMobil  is a world class player and dealmaker. Stay tuned!	12399
I spent Friday campaigning with John Kennedy  of the Great State of Louisiana  for the U.S.Senate. The election is over - JOHN WON!	9915
Being at the Army - Navy Game was fantastic. There is nothing like the spirit in that stadium. A wonderful experience  and congrats to Army!	13185
I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!	5662
October 2015 - thanks Chris Wallace @FoxNewsSunday! https://t.co/VEsgPcWq7z	7246
A very interesting read. Unfortunately  so much is true. https://t.co/ER2BoM765M	12457
Reports by @CNN that I will be working on The Apprentice during my Presidency  even part time  are ridiculous &amp; untrue - FAKE NEWS!	25442
As a show of support for our Armed Forces  I will be going to The Army-Navy Game today. Looking forward to it  should be fun!	18812
I have NOTHING to do with The Apprentice except for fact that I conceived it with Mark B &amp; have a big stake in it. Will devote ZERO TIME!	11356
.@RudyGiuliani  one of the finest people I know and a former GREAT Mayor of N.Y.C.  just took himself out of consideration for "State".	7225
Join me live in Louisiana! Tomorrow  we need you to go to the polls &amp; send John Kennedy to the U.S. Senate. https://t.co/O0jtz0BKeL	5369
THANK YOU IOWA! #ThankYouTour2016 https://t.co/v6EB2OQMeO	9431
THANK YOU IOWA! #ThankYouTour2016 https://t.co/v6EB2OQMeO	9431
Join me tomorrow! #MAGA  10am- Baton Rouge  LA.  Tickets: https://t.co/rvIQ6Yq45P 7pm- Grand Rapids  MI. Tickets: https://t.co/2UTwAg5V87	5914
On my way to Des Moines  Iowa- will see you soon with @mike_pence. Join us! Tickets: https://t.co/1IuRTVwMSx #ThankYouTour2016	4089
Today we lost a great pioneer of air and space in John Glenn. He was a hero and inspired generations of future explorers. He will be missed.	20318
If United Steelworkers 1999 was any good  they would have kept those jobs in Indiana. Spend more time working-less time talking. Reduce dues	14139
Chuck Jones  who is President of United Steelworkers 1999  has done a terrible job representing workers. No wonder companies flee country!	12901
We pause today to remember the 2 403 American heroes who selflessly gave their lives at Pearl Harbor 75 years ago... https://t.co/r5eRLR24Q3	18713
I will be interviewed on the @TODAYshow at 7:30. Enjoy!	5365
A great night in Fayetteville  North Carolina. Thank you! #ICYMI watch here: https://t.co/ZAuTgxKPpb https://t.co/EF9xRWmciA	7690
Masa said he would never do this had we (Trump) not won the election!	13258
Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50 000 new jobs....	29042
Join me tonight in Fayetteville  North Carolina at 7pm!  #ThankYouTour2016  Tickets: https://t.co/79AHq3NC0v https://t.co/KoZCE7JeG7	6563
Boeing is building a brand new 747 Air Force One for future presidents  but costs are out of control  more than $4 billion. Cancel order!	43365
If the press would cover me accurately &amp; honorably  I would have far less reason to "tweet." Sadly  I don't know if that will ever happen!	38883
their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea?  I don't think so!	14589
Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete)  heavily tax our products going into..	20771
.@FoxNews will be re-running "Objectified: Donald Trump " the ratings hit produced by the great Harvey Levin of TMZ  at 8:00 P.M. Enjoy!	6538
The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!	25812
expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS	15041
these companies are able to move between all 50 states  with no tax or tariff being charged. Please be forewarned prior to making a very ...	10406
wanting to sell their product  cars  A.C. units etc.  back across the border. This tax will make leaving financially difficult  but.....	9740
without retribution or consequence  is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......	12406
fires its employees  builds a new factory or plant in the other country  and then thinks it will sell its product back into the U.S.  ......	12106
The U.S. is going to substantialy reduce taxes and regulations on businesses  but any business that leaves our country for another country 	13810
Just tried watching Saturday Night Live - unwatchable! Totally biased  not funny and the Baldwin impersonation just can't get any worse. Sad	28302
Our great VPE  @mike_pence  is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington.	9284
State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.	9872
Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!	17610
Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.	39190
The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!	24936
Heading to U.S. Bank Arena in Cincinnati  Ohio for a 7pm rally.  Join me! Tickets: https://t.co/HiWqZvHv6M	5602
Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.	9920
My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!	12169
Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!	12749
'Donald Trump is already helping the working class' https://t.co/GTuNcQhLYx	14898
Hence  legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!	17725
do this under the law  I feel it is visually important  as President   to in no way have a conflict of interest with my various businesses..	11373
great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....	10769
I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...	11433
ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.	34878
Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier	18876
I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!	15764
'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation' https://t.co/5FMGdhAZxB	6672
'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.' https://t.co/ZTh5cuY26Z https://t.co/twIgAKJs3s	6720
My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!	28633
Nobody should be allowed to burn the American flag - if they do  there must be consequences - perhaps loss of citizenship or year in jail!	73484
I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however  since election  they are worse!	19181
The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!	21890
.@CNN is so embarrassed by their total  (100%) support of Hillary Clinton  and yet her loss in a landslide  that they don't know what to do.	25472
"@sdcritic:  @HighonHillcrest @jeffzeleny @CNN There is NO QUESTION THAT #voterfraud did take place  and in favor of #CorruptHillary !"	9257
"@FiIibuster: @jeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud  shame! Bad reporter.	7795
"@JoeBowman12: @jeffzeleny just another generic CNN part time wannabe journalist !"  @CNN still doesn't get it. They will never learn!	7735
"@HighonHillcrest: @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN"	7995
Just met with General Petraeus--was very impressed!	14000
If Cuba is unwilling to make a better deal for the Cuban people  the Cuban/American people and the U.S. as a whole  I will terminate deal.	24847
Serious voter fraud in Virginia  New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!	31459
states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!	10937
It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4--	11664
In addition to winning the Electoral College in a landslide  I won the popular vote if you deduct the millions of people who voted illegally	53960
Trump is going to be our President. We owe him an open mind and the chance to lead." So much time and money will be spent - same result! Sad	17385
this election. That is a direct threat to our democracy." She then said  "We have to accept the results and look to the future  Donald --	12770
of position." Then  separately she stated  "He said something truly horrifying ... he refused to say that he would respect the results of --	9658
during a general election. I  for one  am appalled that somebody that is the nominee of one of our two major parties would take that kind --	9177
and fair elections. We've accepted the outcomes when we may not have liked them  and that is what must be expected of anyone standing on a -	10088
Hillary's debate answer on delay: "That is horrifying. That is not the way our democracy works. Been around for 240 years. We've had free --	11397
Hillary Clinton conceded the election when she called me just prior to the victory speech and after the results were in. Nothing will change	27049
The Democrats  when they incorrectly thought they were going to win  asked that the election night tabulation be accepted. Not so anymore!	31956
The Green Party scam to fill up their coffers by asking for impossible recounts is now being joined by the badly defeated &amp; demoralized Dems	32477
Fidel Castro is dead!	100756
I am working hard  even on Thanksgiving  trying to get Carrier A.C. Company to stay in the U.S. (Indiana). MAKING PROGRESS - Will know soon!	31162
Happy Thanksgiving to everyone. We will  together  MAKE AMERICA GREAT AGAIN!	49297
Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!	27921
I am seriously considering Dr. Ben Carson as the head of HUD. I've gotten to know him well--he's a greatly talented person who loves people!	27344
The meeting with the @nytimes is back on at 12:30 today. Look forward to it!	7284
'Jeff Sessions  a Fitting Selection for Attorney General' https://t.co/LjKTkAZSFy	10619
'President-elect Donald J. Trump's CIA Director Garners Praise' https://t.co/UFdLWtwBEQ https://t.co/MrPaG7OziQ	8687
Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.	17257
The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?	12086
Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!	9550
I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice	17568
Many people would like to see @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!	22590
Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!	19121
.@transition2017 update and policy plans for the first 100 days. https://t.co/HTgPXfPWeJ	42315
I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!	11554
General James "Mad Dog" Mattis  who is being considered for Secretary of Defense  was very impressive yesterday. A true General's General!	21951
I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided  biased show - nothing funny at all. Equal time for us?	16201
Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!	14101
The cast and producers of Hamilton  which I hear is highly overrated  should immediately apologize to Mike Pence for their terrible behavior	25846
The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man  Mike Pence. Apologize!	44299
Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton  cameras blazing.This should not happen!	34316
The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!	13162
I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.	16515
Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!	26864
I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!	29502
Just got a call from my friend Bill Ford  Chairman of Ford  who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico	49700
My transition team  which is working long hours and doing a fantastic job  will be seeing many great candidates today. #MAGA	21396
Australia  New Zealand  and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.	24370
I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia  U.K.  China  Saudi Arabia  Japan 	25957
The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also  I have spoken to many foreign leaders.	21049
I am not trying to get "top level security clearance" for my children. This was a typically false news story.	31457
Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!	27799
The Electoral College is actually genius in that it brings all states  including the smaller ones  into play. Campaigning is much different!	39635
If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily	50347
The debates  especially the second and third  plus speeches and intensity of the large rallies  plus OUR GREAT SUPPORTERS  gave us the win!	23654
I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!	16574
The @nytimes states today that DJT believes "more countries should acquire nuclear weapons." How dishonest are they. I never said this!	29674
Governor John Kasich of the GREAT  GREAT  GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!	22876
